video_type	frame_index	timestamp
scene	1356	54.298000
scene	1357	54.338000
scene	1358	54.378400
scene	1359	54.418400
scene	1360	54.458400
scene	1361	54.498400
scene	1362	54.538400
scene	1363	54.578400
scene	1364	54.618800
scene	1365	54.658800
scene	1366	54.698800
scene	1367	54.738800
scene	1368	54.778800
scene	1369	54.819200
scene	1370	54.859200
scene	1371	54.899200
scene	1372	54.939200
scene	1373	54.979200
scene	1374	55.019200
scene	1375	55.059600
scene	1376	55.099600
scene	1377	55.139600
scene	1378	55.179600
scene	1379	55.219600
scene	1380	55.260000
scene	1381	55.300000
scene	1382	55.340000
scene	1383	55.380000
scene	1384	55.420000
scene	1385	55.460000
scene	1386	55.500400
scene	1387	55.540400
scene	1388	55.580400
scene	1389	55.620400
scene	1390	55.660400
scene	1391	55.700800
scene	1392	55.740800
scene	1393	55.780800
scene	1394	55.820800
scene	1395	55.860800
scene	1396	55.900800
scene	1397	55.941200
scene	1398	55.981200
scene	1399	56.021200
scene	1400	56.061200
scene	1401	56.101200
scene	1402	56.141600
scene	1403	56.181600
scene	1404	56.221600
scene	1405	56.261600
scene	1406	56.301600
scene	1407	56.341600
scene	1408	56.382000
scene	1409	56.422000
scene	1410	56.462000
scene	1411	56.502000
scene	1412	56.542000
scene	1413	56.582400
scene	1414	56.622400
scene	1415	56.662400
scene	1416	56.702400
scene	1417	56.742400
scene	1418	56.782400
scene	1419	56.822800
scene	1420	56.862800
scene	1421	56.902800
scene	1422	56.942800
scene	1423	56.982800
scene	1424	57.022800
scene	1425	57.063200
scene	1426	57.103200
scene	1427	57.143200
scene	1428	57.183200
scene	1429	57.223200
scene	1430	57.263600
scene	1431	57.303600
scene	1432	57.343600
scene	1433	57.383600
scene	1434	57.423600
scene	1435	57.463600
scene	1436	57.504000
scene	1437	57.544000
scene	1438	57.584000
scene	1439	57.624000
scene	1440	57.664000
scene	1441	57.704400
scene	1442	57.744400
scene	1443	57.784400
scene	1444	57.824400
scene	1445	57.864400
scene	1446	57.904400
scene	1447	57.944800
scene	1448	57.984800
scene	1449	58.024800
scene	1450	58.064800
scene	1451	58.104800
scene	1452	58.145200
scene	1453	58.185200
scene	1454	58.225200
scene	1455	58.265200
scene	1456	58.305200
scene	1457	58.345200
scene	1458	58.385600
scene	1459	58.425600
scene	1460	58.465600
scene	1461	58.505600
scene	1462	58.545600
scene	1463	58.586000
scene	1464	58.626000
scene	1465	58.666000
scene	1466	58.706000
scene	1467	58.746000
scene	1468	58.786000
scene	1469	58.826400
scene	1470	58.866400
scene	1471	58.906400
scene	1472	58.946400
scene	1473	58.986400
scene	1474	59.026800
scene	1475	59.066800
scene	1476	59.106800
scene	1477	59.146800
scene	1478	59.186800
scene	1479	59.226800
scene	1480	59.267200
scene	1481	59.307200
scene	1482	59.347200
scene	1483	59.387200
scene	1484	59.427200
scene	1485	59.467600
scene	1486	59.507600
scene	1487	59.547600
scene	1488	59.587600
scene	1489	59.627600
scene	1490	59.667600
scene	1491	59.708000
scene	1492	59.748000
scene	1493	59.788000
scene	1494	59.828000
scene	1495	59.868000
scene	1496	59.908400
scene	1497	59.948400
scene	1498	59.988400
scene	1499	60.028400
scene	1500	60.068400
scene	1501	60.108400
scene	1502	60.148800
scene	1503	60.188800
scene	1504	60.228800
scene	1505	60.268800
scene	1506	60.308800
scene	1507	60.349200
scene	1508	60.389200
scene	1509	60.429200
scene	1510	60.469200
scene	1511	60.509200
scene	1512	60.549200
scene	1513	60.589600
scene	1514	60.629600
scene	1515	60.669600
scene	1516	60.709600
scene	1517	60.749600
scene	1518	60.790000
scene	1519	60.830000
scene	1520	60.870000
scene	1521	60.910000
scene	1522	60.950000
scene	1523	60.990000
scene	1524	61.030400
scene	1525	61.070400
scene	1526	61.110400
scene	1527	61.150400
scene	1528	61.190400
scene	1529	61.230800
scene	1530	61.270800
scene	1531	61.310800
scene	1532	61.350800
scene	1533	61.390800
scene	1534	61.430800
scene	1535	61.471200
scene	1536	61.511200
scene	1537	61.551200
scene	1538	61.591200
scene	1539	61.631200
scene	1540	61.671600
scene	1541	61.711600
scene	1542	61.751600
scene	1543	61.791600
scene	1544	61.831600
scene	1545	61.871600
scene	1546	61.912000
scene	1547	61.952000
scene	1548	61.992000
scene	1549	62.032000
scene	1550	62.072000
scene	1551	62.112400
scene	1552	62.152400
scene	1553	62.192400
scene	1554	62.232400
scene	1555	62.272400
scene	1556	62.312400
scene	1557	62.352800
scene	1558	62.392800
scene	1559	62.432800
scene	1560	62.472800
scene	1561	62.512800
scene	1562	62.553200
scene	1563	62.593200
scene	1564	62.633200
scene	1565	62.673200
scene	1566	62.713200
scene	1567	62.753200
scene	1568	62.793600
scene	1569	62.833600
scene	1570	62.873600
scene	1571	62.913600
scene	1572	62.953600
scene	1573	62.994000
scene	1574	63.034000
scene	1575	63.074000
scene	1576	63.114000
scene	1577	63.154000
scene	1578	63.194000
scene	1579	63.234400
scene	1580	63.274400
scene	1581	63.314400
scene	1582	63.354400
scene	1583	63.394400
scene	1584	63.434400
scene	1585	63.474800
scene	1586	63.514800
scene	1587	63.554800
scene	1588	63.594800
scene	1589	63.634800
scene	1590	63.675200
scene	1591	63.715200
scene	1592	63.755200
scene	1593	63.795200
scene	1594	63.835200
scene	1595	63.875200
scene	1596	63.915600
scene	1597	63.955600
scene	1598	63.995600
scene	1599	64.035600
scene	1600	64.075600
scene	1601	64.116000
scene	1602	64.156000
scene	1603	64.196000
scene	1604	64.236000
scene	1605	64.276000
scene	1606	64.316000
scene	1607	64.356400
scene	1608	64.396400
scene	1609	64.436400
scene	1610	64.476400
scene	1611	64.516400
scene	1612	64.556800
scene	1613	64.596800
scene	1614	64.636800
scene	1615	64.676800
scene	1616	64.716800
scene	1617	64.756800
scene	1618	64.797200
scene	1619	64.837200
scene	1620	64.877200
scene	1621	64.917200
scene	1622	64.957200
scene	1623	64.997600
scene	1624	65.037600
scene	1625	65.077600
scene	1626	65.117600
scene	1627	65.157600
scene	1628	65.197600
scene	1629	65.238000
scene	1630	65.278000
scene	1631	65.318000
scene	1632	65.358000
scene	1633	65.398000
scene	1634	65.438400
scene	1635	65.478400
scene	1636	65.518400
scene	1637	65.558400
scene	1638	65.598400
scene	1639	65.638400
scene	1640	65.678800
scene	1641	65.718800
scene	1642	65.758800
scene	1643	65.798800
scene	1644	65.838800
scene	1645	65.879200
scene	1646	65.919200
scene	1647	65.959200
scene	1648	65.999200
scene	1649	66.039200
scene	1650	66.079200
scene	1651	66.119600
scene	1652	66.159600
scene	1653	66.199600
scene	1654	66.239600
scene	1655	66.279600
scene	1656	66.320000
scene	1657	66.360000
scene	1658	66.400000
scene	1659	66.440000
scene	1660	66.480000
scene	1661	66.520000
scene	1662	66.560400
scene	1663	66.600400
scene	1664	66.640400
scene	1665	66.680400
scene	1666	66.720400
scene	1667	66.760800
scene	1668	66.800800
scene	1669	66.840800
scene	1670	66.880800
scene	1671	66.920800
scene	1672	66.960800
scene	1673	67.001200
scene	1674	67.041200
scene	1675	67.081200
scene	1676	67.121200
scene	1677	67.161200
scene	1678	67.201600
scene	1679	67.241600
scene	1680	67.281600
scene	1681	67.321600
scene	1682	67.361600
scene	1683	67.401600
scene	1684	67.442000
scene	1685	67.482000
scene	1686	67.522000
scene	1687	67.562000
scene	1688	67.602000
scene	1689	67.642400
scene	1690	67.682400
scene	1691	67.722400
scene	1692	67.762400
scene	1693	67.802400
scene	1694	67.842400
scene	1695	67.882800
scene	1696	67.922800
scene	1697	67.962800
scene	1698	68.002800
scene	1699	68.042800
scene	1700	68.083200
scene	1701	68.123200
scene	1702	68.163200
scene	1703	68.203200
scene	1704	68.243200
scene	1705	68.283200
scene	1706	68.323600
scene	1707	68.363600
scene	1708	68.403600
scene	1709	68.443600
scene	1710	68.483600
scene	1711	68.524000
scene	1712	68.564000
scene	1713	68.604000
scene	1714	68.644000
scene	1715	68.684000
scene	1716	68.724000
scene	1717	68.764400
scene	1718	68.804400
scene	1719	68.844400
scene	1720	68.884400
scene	1721	68.924400
scene	1722	68.964800
scene	1723	69.004800
scene	1724	69.044800
scene	1725	69.084800
scene	1726	69.124800
scene	1727	69.164800
scene	1728	69.205200
scene	1729	69.245200
scene	1730	69.285200
scene	1731	69.325200
scene	1732	69.365200
scene	1733	69.405600
scene	1734	69.445600
scene	1735	69.485600
scene	1736	69.525600
scene	1737	69.565600
scene	1738	69.605600
scene	1739	69.646000
scene	1740	69.686000
scene	1741	69.726000
scene	1742	69.766000
scene	1743	69.806000
scene	1744	69.846000
scene	1745	69.886400
scene	1746	69.926400
scene	1747	69.966400
scene	1748	70.006400
scene	1749	70.046400
scene	1750	70.086800
scene	1751	70.126800
scene	1752	70.166800
scene	1753	70.206800
scene	1754	70.246800
scene	1755	70.286800
scene	1756	70.327200
scene	1757	70.367200
scene	1758	70.407200
scene	1759	70.447200
scene	1760	70.487200
scene	1761	70.527600
scene	1762	70.567600
scene	1763	70.607600
scene	1764	70.647600
scene	1765	70.687600
scene	1766	70.727600
scene	1767	70.768000
scene	1768	70.808000
scene	1769	70.848000
scene	1770	70.888000
scene	1771	70.928000
scene	1772	70.968400
scene	1773	71.008400
scene	1774	71.048400
scene	1775	71.088400
scene	1776	71.128400
scene	1777	71.168400
scene	1778	71.208800
scene	1779	71.248800
scene	1780	71.288800
scene	1781	71.328800
scene	1782	71.368800
scene	1783	71.409200
scene	1784	71.449200
scene	1785	71.489200
scene	1786	71.529200
scene	1787	71.569200
scene	1788	71.609200
scene	1789	71.649600
scene	1790	71.689600
scene	1791	71.729600
scene	1792	71.769600
scene	1793	71.809600
scene	1794	71.850000
scene	1795	71.890000
scene	1796	71.930000
scene	1797	71.970000
scene	1798	72.010000
scene	1799	72.050000
scene	1800	72.090400
scene	1801	72.130400
scene	1802	72.170400
scene	1803	72.210400
scene	1804	72.250400
scene	1805	72.290800
scene	1806	72.330800
scene	1807	72.370800
scene	1808	72.410800
scene	1809	72.450800
scene	1810	72.490800
scene	1811	72.531200
scene	1812	72.571200
scene	1813	72.611200
scene	1814	72.651200
scene	1815	72.691200
scene	1816	72.731600
scene	1817	72.771600
scene	1818	72.811600
scene	1819	72.851600
scene	1820	72.891600
scene	1821	72.931600
scene	1822	72.972000
scene	1823	73.012000
scene	1824	73.052000
scene	1825	73.092000
scene	1826	73.132000
scene	1827	73.172400
scene	1828	73.212400
scene	1829	73.252400
scene	1830	73.292400
scene	1831	73.332400
scene	1832	73.372400
scene	1833	73.412800
scene	1834	73.452800
scene	1835	73.492800
scene	1836	73.532800
scene	1837	73.572800
scene	1838	73.613200
scene	1839	73.653200
scene	1840	73.693200
scene	1841	73.733200
scene	1842	73.773200
scene	1843	73.813200
scene	1844	73.853600
scene	1845	73.893600
scene	1846	73.933600
scene	1847	73.973600
scene	1848	74.013600
scene	1849	74.054000
scene	1850	74.094000
scene	1851	74.134000
scene	1852	74.174000
scene	1853	74.214000
scene	1854	74.254000
scene	1855	74.294400
scene	1856	74.334400
scene	1857	74.374400
scene	1858	74.414400
scene	1859	74.454400
scene	1860	74.494800
scene	1861	74.534800
scene	1862	74.574800
scene	1863	74.614800
scene	1864	74.654800
scene	1865	74.694800
scene	1866	74.735200
scene	1867	74.775200
scene	1868	74.815200
scene	1869	74.855200
scene	1870	74.895200
scene	1871	74.935600
scene	1872	74.975600
scene	1873	75.015600
scene	1874	75.055600
scene	1875	75.095600
scene	1876	75.135600
scene	1877	75.176000
scene	1878	75.216000
scene	1879	75.256000
scene	1880	75.296000
scene	1881	75.336000
scene	1882	75.376400
scene	1883	75.416400
scene	1884	75.456400
scene	1885	75.496400
scene	1886	75.536400
scene	1887	75.576400
scene	1888	75.616800
scene	1889	75.656800
scene	1890	75.696800
scene	1891	75.736800
scene	1892	75.776800
scene	1893	75.817200
scene	1894	75.857200
scene	1895	75.897200
scene	1896	75.937200
scene	1897	75.977200
scene	1898	76.017200
scene	1899	76.057600
scene	1900	76.097600
scene	1901	76.137600
scene	1902	76.177600
scene	1903	76.217600
scene	1904	76.257600
scene	1905	76.298000
scene	1906	76.338000
scene	1907	76.378000
scene	1908	76.418000
scene	1909	76.458000
scene	1910	76.498400
scene	1911	76.538400
scene	1912	76.578400
scene	1913	76.618400
scene	1914	76.658400
scene	1915	76.698400
scene	1916	76.738800
scene	1917	76.778800
scene	1918	76.818800
scene	1919	76.858800
scene	1920	76.898800
scene	1921	76.939200
scene	1922	76.979200
scene	1923	77.019200
scene	1924	77.059200
scene	1925	77.099200
scene	1926	77.139200
scene	1927	77.179600
scene	1928	77.219600
scene	1929	77.259600
scene	1930	77.299600
scene	1931	77.339600
scene	1932	77.380000
scene	1933	77.420000
scene	1934	77.460000
scene	1935	77.500000
scene	1936	77.540000
scene	1937	77.580000
scene	1938	77.620400
scene	1939	77.660400
scene	1940	77.700400
scene	1941	77.740400
scene	1942	77.780400
scene	1943	77.820800
scene	1944	77.860800
scene	1945	77.900800
scene	1946	77.940800
scene	1947	77.980800
scene	1948	78.020800
scene	1949	78.061200
scene	1950	78.101200
scene	1951	78.141200
scene	1952	78.181200
scene	1953	78.221200
scene	1954	78.261600
scene	1955	78.301600
scene	1956	78.341600
scene	1957	78.381600
scene	1958	78.421600
scene	1959	78.461600
scene	1960	78.502000
scene	1961	78.542000
scene	1962	78.582000
scene	1963	78.622000
scene	1964	78.662000
scene	1965	78.702400
scene	1966	78.742400
scene	1967	78.782400
scene	1968	78.822400
scene	1969	78.862400
scene	1970	78.902400
scene	1971	78.942800
scene	1972	78.982800
scene	1973	79.022800
scene	1974	79.062800
scene	1975	79.102800
scene	1976	79.143200
scene	1977	79.183200
scene	1978	79.223200
scene	1979	79.263200
scene	1980	79.303200
scene	1981	79.343200
scene	1982	79.383600
scene	1983	79.423600
scene	1984	79.463600
scene	1985	79.503600
scene	1986	79.543600
scene	1987	79.584000
scene	1988	79.624000
scene	1989	79.664000
scene	1990	79.704000
scene	1991	79.744000
scene	1992	79.784000
scene	1993	79.824400
scene	1994	79.864400
scene	1995	79.904400
scene	1996	79.944400
scene	1997	79.984400
scene	1998	80.024800
scene	1999	80.064800
scene	2000	80.104800
scene	2001	80.144800
scene	2002	80.184800
scene	2003	80.224800
scene	2004	80.265200
scene	2005	80.305200
scene	2006	80.345200
scene	2007	80.385200
scene	2008	80.425200
scene	2009	80.465600
scene	2010	80.505600
scene	2011	80.545600
scene	2012	80.585600
scene	2013	80.625600
scene	2014	80.665600
scene	2015	80.706000
scene	2016	80.746000
scene	2017	80.786000
scene	2018	80.826000
scene	2019	80.866000
scene	2020	80.906400
scene	2021	80.946400
scene	2022	80.986400
scene	2023	81.026400
scene	2024	81.066400
scene	2025	81.106400
scene	2026	81.146800
scene	2027	81.186800
scene	2028	81.226800
scene	2029	81.266800
scene	2030	81.306800
scene	2031	81.347200
scene	2032	81.387200
scene	2033	81.427200
scene	2034	81.467200
scene	2035	81.507200
scene	2036	81.547200
scene	2037	81.587600
scene	2038	81.627600
scene	2039	81.667600
scene	2040	81.707600
scene	2041	81.747600
scene	2042	81.788000
scene	2043	81.828000
scene	2044	81.868000
scene	2045	81.908000
scene	2046	81.948000
scene	2047	81.988000
scene	2048	82.028400
scene	2049	82.068400
scene	2050	82.108400
scene	2051	82.148400
scene	2052	82.188400
scene	2053	82.228800
scene	2054	82.268800
scene	2055	82.308800
scene	2056	82.348800
scene	2057	82.388800
scene	2058	82.428800
scene	2059	82.469200
scene	2060	82.509200
scene	2061	82.549200
scene	2062	82.589200
scene	2063	82.629200
scene	2064	82.669200
scene	2065	82.709600
scene	2066	82.749600
scene	2067	82.789600
scene	2068	82.829600
scene	2069	82.869600
scene	2070	82.910000
scene	2071	82.950000
scene	2072	82.990000
scene	2073	83.030000
scene	2074	83.070000
scene	2075	83.110000
scene	2076	83.150400
scene	2077	83.190400
scene	2078	83.230400
scene	2079	83.270400
scene	2080	83.310400
scene	2081	83.350800
scene	2082	83.390800
scene	2083	83.430800
scene	2084	83.470800
scene	2085	83.510800
scene	2086	83.550800
scene	2087	83.591200
scene	2088	83.631200
scene	2089	83.671200
scene	2090	83.711200
scene	2091	83.751200
scene	2092	83.791600
scene	2093	83.831600
scene	2094	83.871600
scene	2095	83.911600
scene	2096	83.951600
scene	2097	83.991600
scene	2098	84.032000
scene	2099	84.072000
scene	2100	84.112000
scene	2101	84.152000
scene	2102	84.192000
scene	2103	84.232400
scene	2104	84.272400
scene	2105	84.312400
scene	2106	84.352400
scene	2107	84.392400
scene	2108	84.432400
scene	2109	84.472800
scene	2110	84.512800
scene	2111	84.552800
scene	2112	84.592800
scene	2113	84.632800
scene	2114	84.673200
scene	2115	84.713200
scene	2116	84.753200
scene	2117	84.793200
scene	2118	84.833200
scene	2119	84.873200
scene	2120	84.913600
scene	2121	84.953600
scene	2122	84.993600
scene	2123	85.033600
scene	2124	85.073600
scene	2125	85.114000
scene	2126	85.154000
scene	2127	85.194000
scene	2128	85.234000
scene	2129	85.274000
scene	2130	85.314000
scene	2131	85.354400
scene	2132	85.394400
scene	2133	85.434400
scene	2134	85.474400
scene	2135	85.514400
scene	2136	85.554800
scene	2137	85.594800
scene	2138	85.634800
scene	2139	85.674800
scene	2140	85.714800
scene	2141	85.754800
scene	2142	85.795200
scene	2143	85.835200
scene	2144	85.875200
scene	2145	85.915200
scene	2146	85.955200
scene	2147	85.995600
scene	2148	86.035600
scene	2149	86.075600
scene	2150	86.115600
scene	2151	86.155600
scene	2152	86.195600
scene	2153	86.236000
scene	2154	86.276000
scene	2155	86.316000
scene	2156	86.356000
scene	2157	86.396000
scene	2158	86.436400
scene	2159	86.476400
scene	2160	86.516400
scene	2161	86.556400
scene	2162	86.596400
scene	2163	86.636400
scene	2164	86.676800
scene	2165	86.716800
scene	2166	86.756800
scene	2167	86.796800
scene	2168	86.836800
scene	2169	86.877200
scene	2170	86.917200
scene	2171	86.957200
scene	2172	86.997200
scene	2173	87.037200
scene	2174	87.077200
scene	2175	87.117600
scene	2176	87.157600
scene	2177	87.197600
scene	2178	87.237600
scene	2179	87.277600
scene	2180	87.318000
scene	2181	87.358000
scene	2182	87.398000
scene	2183	87.438000
scene	2184	87.478000
scene	2185	87.518000
scene	2186	87.558400
scene	2187	87.598400
scene	2188	87.638400
scene	2189	87.678400
scene	2190	87.718400
scene	2191	87.758800
scene	2192	87.798800
scene	2193	87.838800
scene	2194	87.878800
scene	2195	87.918800
scene	2196	87.958800
scene	2197	87.999200
scene	2198	88.039200
scene	2199	88.079200
scene	2200	88.119200
scene	2201	88.159200
scene	2202	88.199600
scene	2203	88.239600
scene	2204	88.279600
scene	2205	88.319600
scene	2206	88.359600
scene	2207	88.399600
scene	2208	88.440000
scene	2209	88.480000
scene	2210	88.520000
scene	2211	88.560000
scene	2212	88.600000
scene	2213	88.640400
scene	2214	88.680400
scene	2215	88.720400
scene	2216	88.760400
scene	2217	88.800400
scene	2218	88.840400
scene	2219	88.880800
scene	2220	88.920800
scene	2221	88.960800
scene	2222	89.000800
scene	2223	89.040800
scene	2224	89.080800
scene	2225	89.121200
scene	2226	89.161200
scene	2227	89.201200
scene	2228	89.241200
scene	2229	89.281200
scene	2230	89.321600
scene	2231	89.361600
scene	2232	89.401600
scene	2233	89.441600
scene	2234	89.481600
scene	2235	89.521600
scene	2236	89.562000
scene	2237	89.602000
scene	2238	89.642000
scene	2239	89.682000
scene	2240	89.722000
scene	2241	89.762400
scene	2242	89.802400
scene	2243	89.842400
scene	2244	89.882400
scene	2245	89.922400
scene	2246	89.962400
scene	2247	90.002800
scene	2248	90.042800
scene	2249	90.082800
scene	2250	90.122800
scene	2251	90.162800
scene	2252	90.203200
scene	2253	90.243200
scene	2254	90.283200
scene	2255	90.323200
scene	2256	90.363200
scene	2257	90.403200
scene	2258	90.443600
scene	2259	90.483600
scene	2260	90.523600
scene	2261	90.563600
scene	2262	90.603600
scene	2263	90.644000
scene	2264	90.684000
scene	2265	90.724000
scene	2266	90.764000
scene	2267	90.804000
scene	2268	90.844000
scene	2269	90.884400
scene	2270	90.924400
scene	2271	90.964400
scene	2272	91.004400
scene	2273	91.044400
scene	2274	91.084800
scene	2275	91.124800
scene	2276	91.164800
scene	2277	91.204800
scene	2278	91.244800
scene	2279	91.284800
scene	2280	91.325200
scene	2281	91.365200
scene	2282	91.405200
scene	2283	91.445200
scene	2284	91.485200
scene	2285	91.525600
scene	2286	91.565600
scene	2287	91.605600
scene	2288	91.645600
scene	2289	91.685600
scene	2290	91.725600
scene	2291	91.766000
scene	2292	91.806000
scene	2293	91.846000
scene	2294	91.886000
scene	2295	91.926000
scene	2296	91.966400
scene	2297	92.006400
scene	2298	92.046400
scene	2299	92.086400
scene	2300	92.126400
scene	2301	92.166400
scene	2302	92.206800
scene	2303	92.246800
scene	2304	92.286800
scene	2305	92.326800
scene	2306	92.366800
scene	2307	92.407200
scene	2308	92.447200
scene	2309	92.487200
scene	2310	92.527200
scene	2311	92.567200
scene	2312	92.607200
scene	2313	92.647600
scene	2314	92.687600
scene	2315	92.727600
scene	2316	92.767600
scene	2317	92.807600
scene	2318	92.848000
scene	2319	92.888000
scene	2320	92.928000
scene	2321	92.968000
scene	2322	93.008000
scene	2323	93.048000
scene	2324	93.088400
scene	2325	93.128400
scene	2326	93.168400
scene	2327	93.208400
scene	2328	93.248400
scene	2329	93.288800
scene	2330	93.328800
scene	2331	93.368800
scene	2332	93.408800
scene	2333	93.448800
scene	2334	93.488800
scene	2335	93.529200
scene	2336	93.569200
scene	2337	93.609200
scene	2338	93.649200
scene	2339	93.689200
scene	2340	93.729600
scene	2341	93.769600
scene	2342	93.809600
scene	2343	93.849600
scene	2344	93.889600
scene	2345	93.929600
scene	2346	93.970000
scene	2347	94.010000
scene	2348	94.050000
scene	2349	94.090000
scene	2350	94.130000
scene	2351	94.170400
scene	2352	94.210400
scene	2353	94.250400
scene	2354	94.290400
scene	2355	94.330400
scene	2356	94.370400
scene	2357	94.410800
scene	2358	94.450800
scene	2359	94.490800
scene	2360	94.530800
scene	2361	94.570800
scene	2362	94.611200
scene	2363	94.651200
scene	2364	94.691200
scene	2365	94.731200
scene	2366	94.771200
scene	2367	94.811200
scene	2368	94.851600
scene	2369	94.891600
scene	2370	94.931600
scene	2371	94.971600
scene	2372	95.011600
scene	2373	95.052000
scene	2374	95.092000
scene	2375	95.132000
scene	2376	95.172000
scene	2377	95.212000
scene	2378	95.252000
scene	2379	95.292400
scene	2380	95.332400
scene	2381	95.372400
scene	2382	95.412400
scene	2383	95.452400
scene	2384	95.492400
scene	2385	95.532800
scene	2386	95.572800
scene	2387	95.612800
scene	2388	95.652800
scene	2389	95.692800
scene	2390	95.733200
scene	2391	95.773200
scene	2392	95.813200
scene	2393	95.853200
scene	2394	95.893200
scene	2395	95.933200
scene	2396	95.973600
scene	2397	96.013600
scene	2398	96.053600
scene	2399	96.093600
scene	2400	96.133600
scene	2401	96.174000
scene	2402	96.214000
scene	2403	96.254000
scene	2404	96.294000
scene	2405	96.334000
scene	2406	96.374000
scene	2407	96.414400
scene	2408	96.454400
scene	2409	96.494400
scene	2410	96.534400
scene	2411	96.574400
scene	2412	96.614800
scene	2413	96.654800
scene	2414	96.694800
scene	2415	96.734800
scene	2416	96.774800
scene	2417	96.814800
scene	2418	96.855200
scene	2419	96.895200
scene	2420	96.935200
scene	2421	96.975200
scene	2422	97.015200
scene	2423	97.055600
scene	2424	97.095600
scene	2425	97.135600
scene	2426	97.175600
scene	2427	97.215600
scene	2428	97.255600
scene	2429	97.296000
scene	2430	97.336000
scene	2431	97.376000
scene	2432	97.416000
scene	2433	97.456000
scene	2434	97.496400
scene	2435	97.536400
scene	2436	97.576400
scene	2437	97.616400
scene	2438	97.656400
scene	2439	97.696400
scene	2440	97.736800
scene	2441	97.776800
scene	2442	97.816800
scene	2443	97.856800
scene	2444	97.896800
scene	2445	97.937200
scene	2446	97.977200
scene	2447	98.017200
scene	2448	98.057200
scene	2449	98.097200
scene	2450	98.137200
scene	2451	98.177600
scene	2452	98.217600
scene	2453	98.257600
scene	2454	98.297600
scene	2455	98.337600
scene	2456	98.378000
scene	2457	98.418000
scene	2458	98.458000
scene	2459	98.498000
scene	2460	98.538000
scene	2461	98.578000
scene	2462	98.618400
scene	2463	98.658400
scene	2464	98.698400
scene	2465	98.738400
scene	2466	98.778400
scene	2467	98.818800
scene	2468	98.858800
scene	2469	98.898800
scene	2470	98.938800
scene	2471	98.978800
scene	2472	99.018800
scene	2473	99.059200
scene	2474	99.099200
scene	2475	99.139200
scene	2476	99.179200
scene	2477	99.219200
scene	2478	99.259600
scene	2479	99.299600
scene	2480	99.339600
scene	2481	99.379600
scene	2482	99.419600
scene	2483	99.459600
scene	2484	99.500000
scene	2485	99.540000
scene	2486	99.580000
scene	2487	99.620000
scene	2488	99.660000
scene	2489	99.700400
scene	2490	99.740400
scene	2491	99.780400
scene	2492	99.820400
scene	2493	99.860400
scene	2494	99.900400
scene	2495	99.940800
scene	2496	99.980800
scene	2497	100.020800
scene	2498	100.060800
scene	2499	100.100800
scene	2500	100.141200
scene	2501	100.181200
scene	2502	100.221200
scene	2503	100.261200
scene	2504	100.301200
scene	2505	100.341200
scene	2506	100.381600
scene	2507	100.421600
scene	2508	100.461600
scene	2509	100.501600
scene	2510	100.541600
scene	2511	100.582000
scene	2512	100.622000
scene	2513	100.662000
scene	2514	100.702000
scene	2515	100.742000
scene	2516	100.782000
scene	2517	100.822400
scene	2518	100.862400
scene	2519	100.902400
scene	2520	100.942400
scene	2521	100.982400
scene	2522	101.022800
scene	2523	101.062800
scene	2524	101.102800
scene	2525	101.142800
scene	2526	101.182800
scene	2527	101.222800
scene	2528	101.263200
scene	2529	101.303200
scene	2530	101.343200
scene	2531	101.383200
scene	2532	101.423200
scene	2533	101.463600
scene	2534	101.503600
scene	2535	101.543600
scene	2536	101.583600
scene	2537	101.623600
scene	2538	101.663600
scene	2539	101.704000
scene	2540	101.744000
scene	2541	101.784000
scene	2542	101.824000
scene	2543	101.864000
scene	2544	101.904000
scene	2545	101.944400
scene	2546	101.984400
scene	2547	102.024400
scene	2548	102.064400
scene	2549	102.104400
scene	2550	102.144800
scene	2551	102.184800
scene	2552	102.224800
scene	2553	102.264800
scene	2554	102.304800
scene	2555	102.344800
scene	2556	102.385200
scene	2557	102.425200
scene	2558	102.465200
scene	2559	102.505200
scene	2560	102.545200
scene	2561	102.585600
scene	2562	102.625600
scene	2563	102.665600
scene	2564	102.705600
scene	2565	102.745600
scene	2566	102.785600
scene	2567	102.826000
scene	2568	102.866000
scene	2569	102.906000
scene	2570	102.946000
scene	2571	102.986000
scene	2572	103.026400
scene	2573	103.066400
scene	2574	103.106400
scene	2575	103.146400
scene	2576	103.186400
scene	2577	103.226400
scene	2578	103.266800
scene	2579	103.306800
scene	2580	103.346800
scene	2581	103.386800
scene	2582	103.426800
scene	2583	103.467200
scene	2584	103.507200
scene	2585	103.547200
scene	2586	103.587200
scene	2587	103.627200
scene	2588	103.667200
scene	2589	103.707600
scene	2590	103.747600
scene	2591	103.787600
scene	2592	103.827600
scene	2593	103.867600
scene	2594	103.908000
scene	2595	103.948000
scene	2596	103.988000
scene	2597	104.028000
scene	2598	104.068000
scene	2599	104.108000
scene	2600	104.148400
scene	2601	104.188400
scene	2602	104.228400
scene	2603	104.268400
scene	2604	104.308400
scene	2605	104.348800
scene	2606	104.388800
scene	2607	104.428800
scene	2608	104.468800
scene	2609	104.508800
scene	2610	104.548800
scene	2611	104.589200
scene	2612	104.629200
scene	2613	104.669200
scene	2614	104.709200
scene	2615	104.749200
scene	2616	104.789600
scene	2617	104.829600
scene	2618	104.869600
scene	2619	104.909600
scene	2620	104.949600
scene	2621	104.989600
scene	2622	105.030000
scene	2623	105.070000
scene	2624	105.110000
scene	2625	105.150000
scene	2626	105.190000
