timestamp	magnetometer_x	magnetometer_y	magnetometer_z
7.640201e+00	-5.571e+01	2.222e+02	2.916e+02
7.741794e+00	-5.559e+01	2.223e+02	2.909e+02
7.843356e+00	-5.551e+01	2.224e+02	2.908e+02
7.944858e+00	-5.520e+01	2.223e+02	2.907e+02
8.046481e+00	-5.552e+01	2.225e+02	2.913e+02
8.148013e+00	-5.482e+01	2.226e+02	2.918e+02
8.249663e+00	-5.475e+01	2.222e+02	2.921e+02
8.351134e+00	-5.471e+01	2.229e+02	2.919e+02
8.452666e+00	-5.479e+01	2.226e+02	2.921e+02
8.554320e+00	-5.523e+01	2.224e+02	2.913e+02
8.655791e+00	-5.499e+01	2.225e+02	2.918e+02
8.757445e+00	-5.459e+01	2.227e+02	2.907e+02
8.858916e+00	-5.475e+01	2.227e+02	2.911e+02
8.960479e+00	-5.502e+01	2.227e+02	2.912e+02
9.062072e+00	-5.465e+01	2.223e+02	2.906e+02
9.163634e+00	-5.526e+01	2.230e+02	2.911e+02
9.265471e+00	-5.501e+01	2.229e+02	2.909e+02
9.366759e+00	-5.510e+01	2.227e+02	2.911e+02
9.468291e+00	-5.518e+01	2.228e+02	2.911e+02
9.570250e+00	-5.523e+01	2.230e+02	2.911e+02
9.671416e+00	-5.458e+01	2.229e+02	2.908e+02
9.773009e+00	-5.543e+01	2.228e+02	2.912e+02
9.874548e+00	-5.485e+01	2.228e+02	2.909e+02
9.976050e+00	-5.503e+01	2.227e+02	2.903e+02
1.007761e+01	-5.464e+01	2.231e+02	2.901e+02
1.017920e+01	-5.492e+01	2.229e+02	2.906e+02
1.028071e+01	-5.339e+01	2.232e+02	2.906e+02
1.038233e+01	-5.524e+01	2.231e+02	2.910e+02
1.048392e+01	-5.287e+01	2.221e+02	2.902e+02
1.058543e+01	-5.531e+01	2.225e+02	2.911e+02
1.068696e+01	-5.269e+01	2.219e+02	2.898e+02
1.078858e+01	-5.510e+01	2.226e+02	2.910e+02
1.089011e+01	-5.313e+01	2.223e+02	2.890e+02
1.099170e+01	-5.505e+01	2.230e+02	2.908e+02
1.109327e+01	-5.276e+01	2.224e+02	2.889e+02
1.119486e+01	-5.526e+01	2.230e+02	2.911e+02
1.129639e+01	-5.249e+01	2.224e+02	2.885e+02
1.139793e+01	-5.571e+01	2.231e+02	2.907e+02
1.149979e+01	-5.252e+01	2.220e+02	2.892e+02
1.160130e+01	-5.590e+01	2.230e+02	2.912e+02
1.170289e+01	-5.283e+01	2.220e+02	2.886e+02
1.180442e+01	-5.582e+01	2.230e+02	2.916e+02
1.190598e+01	-5.295e+01	2.220e+02	2.892e+02
1.200761e+01	-5.513e+01	2.228e+02	2.912e+02
1.210917e+01	-5.295e+01	2.218e+02	2.895e+02
1.221073e+01	-5.442e+01	2.219e+02	2.892e+02
1.231229e+01	-5.549e+01	2.227e+02	2.920e+02
1.241383e+01	-5.565e+01	2.221e+02	2.892e+02
1.251539e+01	-5.585e+01	2.229e+02	2.917e+02
1.261698e+01	-5.598e+01	2.226e+02	2.898e+02
1.271851e+01	-5.543e+01	2.224e+02	2.916e+02
1.282008e+01	-5.527e+01	2.227e+02	2.907e+02
1.292161e+01	-5.560e+01	2.223e+02	2.917e+02
1.302345e+01	-5.542e+01	2.228e+02	2.915e+02
1.312477e+01	-5.497e+01	2.229e+02	2.925e+02
1.322625e+01	-5.565e+01	2.229e+02	2.922e+02
1.332793e+01	-5.541e+01	2.230e+02	2.924e+02
1.343013e+01	-5.546e+01	2.228e+02	2.927e+02
1.353093e+01	-5.565e+01	2.229e+02	2.929e+02
1.363253e+01	-5.529e+01	2.228e+02	2.924e+02
1.373409e+01	-5.541e+01	2.230e+02	2.926e+02
1.383562e+01	-5.515e+01	2.222e+02	2.926e+02
1.393718e+01	-5.555e+01	2.232e+02	2.928e+02
1.403875e+01	-5.490e+01	2.231e+02	2.930e+02
1.414034e+01	-5.463e+01	2.233e+02	2.927e+02
1.424187e+01	-5.470e+01	2.232e+02	2.923e+02
1.434346e+01	-5.449e+01	2.232e+02	2.918e+02
1.444500e+01	-5.493e+01	2.230e+02	2.918e+02
1.454656e+01	-5.459e+01	2.230e+02	2.916e+02
1.464815e+01	-5.466e+01	2.231e+02	2.919e+02
1.474961e+01	-5.476e+01	2.237e+02	2.914e+02
1.485120e+01	-5.513e+01	2.233e+02	2.920e+02
1.495273e+01	-5.509e+01	2.234e+02	2.918e+02
1.505429e+01	-5.458e+01	2.237e+02	2.921e+02
1.515592e+01	-5.448e+01	2.240e+02	2.926e+02
1.525742e+01	-5.469e+01	2.238e+02	2.937e+02
1.535916e+01	-5.491e+01	2.235e+02	2.926e+02
1.546057e+01	-5.519e+01	2.237e+02	2.937e+02
1.556211e+01	-5.499e+01	2.234e+02	2.943e+02
1.566367e+01	-5.471e+01	2.234e+02	2.951e+02
1.576523e+01	-5.470e+01	2.237e+02	2.949e+02
1.586679e+01	-5.482e+01	2.235e+02	2.948e+02
1.596836e+01	-5.256e+01	2.241e+02	2.958e+02
1.606992e+01	-5.479e+01	2.237e+02	2.959e+02
1.617349e+01	-5.250e+01	2.234e+02	2.950e+02
1.627307e+01	-5.554e+01	2.235e+02	2.955e+02
1.637474e+01	-5.283e+01	2.225e+02	2.949e+02
1.647615e+01	-5.537e+01	2.236e+02	2.952e+02
1.657765e+01	-5.322e+01	2.218e+02	2.921e+02
1.667924e+01	-5.621e+01	2.226e+02	2.932e+02
1.678087e+01	-5.358e+01	2.220e+02	2.896e+02
1.688237e+01	-5.619e+01	2.227e+02	2.922e+02
1.698399e+01	-5.404e+01	2.216e+02	2.892e+02
1.708549e+01	-5.687e+01	2.228e+02	2.921e+02
1.718706e+01	-5.352e+01	2.217e+02	2.900e+02
1.728926e+01	-5.682e+01	2.232e+02	2.920e+02
1.739018e+01	-5.398e+01	2.217e+02	2.895e+02
1.749174e+01	-5.674e+01	2.228e+02	2.922e+02
1.759343e+01	-5.400e+01	2.216e+02	2.894e+02
1.769487e+01	-5.626e+01	2.227e+02	2.921e+02
1.779646e+01	-5.359e+01	2.219e+02	2.896e+02
1.789799e+01	-5.634e+01	2.236e+02	2.928e+02
1.799954e+01	-5.355e+01	2.221e+02	2.906e+02
1.810111e+01	-5.337e+01	2.226e+02	2.914e+02
1.820267e+01	-5.582e+01	2.236e+02	2.952e+02
1.830423e+01	-5.558e+01	2.226e+02	2.929e+02
1.840579e+01	-5.619e+01	2.229e+02	2.955e+02
1.850772e+01	-5.584e+01	2.230e+02	2.931e+02
1.861319e+01	-5.609e+01	2.234e+02	2.939e+02
1.871051e+01	-5.619e+01	2.234e+02	2.917e+02
1.881204e+01	-5.598e+01	2.230e+02	2.932e+02
1.891364e+01	-5.620e+01	2.237e+02	2.930e+02
1.901514e+01	-5.613e+01	2.231e+02	2.943e+02
1.911673e+01	-5.548e+01	2.240e+02	2.957e+02
1.921826e+01	-5.568e+01	2.236e+02	2.953e+02
1.931986e+01	-5.563e+01	2.232e+02	2.963e+02
1.942142e+01	-5.588e+01	2.237e+02	2.967e+02
1.952298e+01	-5.566e+01	2.233e+02	2.968e+02
1.962450e+01	-5.566e+01	2.235e+02	2.969e+02
1.973400e+01	-5.557e+01	2.235e+02	2.966e+02
1.982775e+01	-5.585e+01	2.232e+02	2.970e+02
1.992922e+01	-5.568e+01	2.228e+02	2.968e+02
2.003075e+01	-5.508e+01	2.231e+02	2.974e+02
2.013231e+01	-5.591e+01	2.237e+02	2.969e+02
2.023387e+01	-5.592e+01	2.232e+02	2.959e+02
2.033544e+01	-5.577e+01	2.232e+02	2.962e+02
2.043700e+01	-5.592e+01	2.234e+02	2.959e+02
2.053856e+01	-5.580e+01	2.240e+02	2.961e+02
2.064012e+01	-5.579e+01	2.239e+02	2.964e+02
2.074172e+01	-5.652e+01	2.233e+02	2.961e+02
2.084328e+01	-5.597e+01	2.238e+02	2.958e+02
2.094481e+01	-5.569e+01	2.234e+02	2.962e+02
2.104643e+01	-5.649e+01	2.233e+02	2.956e+02
2.114794e+01	-5.628e+01	2.237e+02	2.957e+02
2.124942e+01	-5.617e+01	2.231e+02	2.956e+02
2.135098e+01	-5.596e+01	2.233e+02	2.963e+02
2.145254e+01	-5.574e+01	2.237e+02	2.959e+02
2.155411e+01	-5.587e+01	2.234e+02	2.963e+02
2.165567e+01	-5.492e+01	2.234e+02	2.962e+02
2.175735e+01	-5.591e+01	2.235e+02	2.967e+02
2.185879e+01	-5.402e+01	2.237e+02	2.965e+02
2.196042e+01	-5.568e+01	2.232e+02	2.962e+02
2.206192e+01	-5.339e+01	2.228e+02	2.966e+02
2.216363e+01	-5.563e+01	2.231e+02	2.968e+02
2.226532e+01	-5.294e+01	2.219e+02	2.955e+02
2.236664e+01	-5.542e+01	2.233e+02	2.966e+02
2.246817e+01	-5.305e+01	2.222e+02	2.940e+02
2.256979e+01	-5.548e+01	2.233e+02	2.967e+02
2.267132e+01	-5.328e+01	2.218e+02	2.938e+02
2.277286e+01	-5.574e+01	2.229e+02	2.965e+02
2.287436e+01	-5.352e+01	2.227e+02	2.936e+02
2.297595e+01	-5.592e+01	2.229e+02	2.951e+02
2.307751e+01	-5.448e+01	2.215e+02	2.911e+02
2.317905e+01	-5.763e+01	2.221e+02	2.921e+02
2.328061e+01	-5.509e+01	2.208e+02	2.887e+02
2.338217e+01	-5.704e+01	2.223e+02	2.903e+02
2.348382e+01	-5.457e+01	2.208e+02	2.878e+02
2.358530e+01	-5.670e+01	2.223e+02	2.905e+02
2.368695e+01	-5.416e+01	2.220e+02	2.889e+02
2.378842e+01	-5.665e+01	2.226e+02	2.915e+02
2.388998e+01	-5.370e+01	2.217e+02	2.889e+02
2.399155e+01	-5.391e+01	2.215e+02	2.891e+02
2.409311e+01	-5.620e+01	2.220e+02	2.919e+02
2.419470e+01	-5.510e+01	2.213e+02	2.893e+02
2.429623e+01	-5.634e+01	2.230e+02	2.923e+02
2.439780e+01	-5.651e+01	2.217e+02	2.899e+02
2.449929e+01	-5.668e+01	2.224e+02	2.920e+02
2.460092e+01	-5.662e+01	2.223e+02	2.897e+02
2.470248e+01	-5.702e+01	2.227e+02	2.920e+02
2.480398e+01	-5.649e+01	2.225e+02	2.903e+02
2.490570e+01	-5.642e+01	2.221e+02	2.927e+02
2.500714e+01	-5.685e+01	2.223e+02	2.919e+02
2.510867e+01	-5.648e+01	2.225e+02	2.924e+02
2.521026e+01	-5.684e+01	2.225e+02	2.913e+02
2.531201e+01	-5.667e+01	2.222e+02	2.914e+02
2.541339e+01	-5.686e+01	2.225e+02	2.915e+02
2.551495e+01	-5.632e+01	2.224e+02	2.914e+02
2.561648e+01	-5.641e+01	2.225e+02	2.916e+02
2.571807e+01	-5.624e+01	2.228e+02	2.924e+02
2.581961e+01	-5.624e+01	2.225e+02	2.924e+02
2.592361e+01	-5.610e+01	2.226e+02	2.920e+02
2.602273e+01	-5.614e+01	2.226e+02	2.924e+02
2.612426e+01	-5.682e+01	2.228e+02	2.916e+02
2.622582e+01	-5.695e+01	2.223e+02	2.925e+02
2.632738e+01	-5.651e+01	2.226e+02	2.929e+02
2.642894e+01	-5.609e+01	2.228e+02	2.942e+02
2.653054e+01	-5.608e+01	2.228e+02	2.943e+02
2.663204e+01	-5.548e+01	2.229e+02	2.944e+02
2.673363e+01	-5.624e+01	2.227e+02	2.948e+02
2.683522e+01	-5.546e+01	2.236e+02	2.954e+02
2.693676e+01	-5.549e+01	2.231e+02	2.953e+02
2.703832e+01	-5.595e+01	2.230e+02	2.962e+02
2.713988e+01	-5.553e+01	2.227e+02	2.964e+02
2.724147e+01	-5.586e+01	2.227e+02	2.960e+02
2.734301e+01	-5.607e+01	2.230e+02	2.961e+02
2.744460e+01	-5.532e+01	2.230e+02	2.957e+02
2.754613e+01	-5.570e+01	2.229e+02	2.955e+02
2.764769e+01	-5.631e+01	2.230e+02	2.956e+02
2.774930e+01	-5.415e+01	2.232e+02	2.957e+02
2.785093e+01	-5.608e+01	2.231e+02	2.958e+02
2.795246e+01	-5.267e+01	2.229e+02	2.960e+02
2.805402e+01	-5.620e+01	2.229e+02	2.964e+02
2.815562e+01	-5.298e+01	2.221e+02	2.959e+02
2.825715e+01	-5.632e+01	2.226e+02	2.949e+02
2.835874e+01	-5.405e+01	2.216e+02	2.923e+02
2.846030e+01	-5.635e+01	2.224e+02	2.930e+02
2.856187e+01	-5.399e+01	2.221e+02	2.902e+02
2.866343e+01	-5.665e+01	2.224e+02	2.923e+02
2.876502e+01	-5.453e+01	2.214e+02	2.902e+02
2.886652e+01	-5.656e+01	2.223e+02	2.919e+02
2.896808e+01	-5.413e+01	2.219e+02	2.907e+02
2.906965e+01	-5.690e+01	2.223e+02	2.926e+02
2.917124e+01	-5.463e+01	2.218e+02	2.899e+02
2.927280e+01	-5.658e+01	2.227e+02	2.925e+02
2.937424e+01	-5.409e+01	2.214e+02	2.905e+02
2.947583e+01	-5.620e+01	2.225e+02	2.937e+02
2.957743e+01	-5.277e+01	2.224e+02	2.942e+02
2.967896e+01	-5.425e+01	2.229e+02	3.009e+02
2.978052e+01	-5.118e+01	2.221e+02	2.993e+02
2.988208e+01	-5.100e+01	2.221e+02	2.991e+02
2.998368e+01	-5.415e+01	2.230e+02	3.015e+02
3.008524e+01	-5.410e+01	2.218e+02	2.984e+02
3.018677e+01	-5.472e+01	2.224e+02	3.014e+02
3.028833e+01	-5.521e+01	2.225e+02	2.988e+02
3.038990e+01	-5.477e+01	2.225e+02	3.015e+02
3.049149e+01	-5.472e+01	2.232e+02	2.997e+02
3.059305e+01	-5.464e+01	2.227e+02	3.006e+02
3.069461e+01	-5.483e+01	2.231e+02	2.999e+02
3.079612e+01	-5.472e+01	2.228e+02	3.009e+02
3.089771e+01	-5.483e+01	2.227e+02	3.002e+02
3.099918e+01	-5.499e+01	2.223e+02	3.002e+02
3.110074e+01	-5.498e+01	2.225e+02	2.999e+02
3.120230e+01	-5.559e+01	2.228e+02	3.006e+02
3.130390e+01	-5.540e+01	2.222e+02	3.001e+02
3.140546e+01	-5.537e+01	2.227e+02	3.007e+02
3.150705e+01	-5.523e+01	2.226e+02	3.010e+02
3.160861e+01	-5.549e+01	2.229e+02	3.002e+02
3.171021e+01	-5.480e+01	2.226e+02	3.012e+02
3.181174e+01	-5.541e+01	2.228e+02	3.011e+02
3.191327e+01	-5.529e+01	2.226e+02	3.008e+02
3.201486e+01	-5.549e+01	2.223e+02	3.016e+02
3.211646e+01	-5.519e+01	2.220e+02	3.017e+02
3.221796e+01	-5.560e+01	2.226e+02	3.013e+02
3.231949e+01	-5.491e+01	2.227e+02	3.015e+02
3.242108e+01	-5.504e+01	2.229e+02	3.016e+02
3.252268e+01	-5.557e+01	2.225e+02	3.010e+02
3.262429e+01	-5.509e+01	2.226e+02	3.012e+02
3.272588e+01	-5.513e+01	2.229e+02	3.008e+02
3.282754e+01	-5.510e+01	2.221e+02	3.014e+02
3.292898e+01	-5.524e+01	2.224e+02	3.009e+02
3.303054e+01	-5.525e+01	2.223e+02	3.012e+02
3.313210e+01	-5.526e+01	2.228e+02	3.015e+02
3.323369e+01	-5.504e+01	2.226e+02	3.016e+02
3.333523e+01	-5.543e+01	2.226e+02	3.011e+02
3.343679e+01	-5.531e+01	2.224e+02	3.014e+02
3.353838e+01	-5.525e+01	2.229e+02	3.006e+02
3.363988e+01	-5.378e+01	2.226e+02	3.010e+02
3.374151e+01	-5.479e+01	2.226e+02	3.013e+02
3.385085e+01	-5.227e+01	2.221e+02	3.009e+02
3.394463e+01	-5.492e+01	2.229e+02	3.011e+02
3.404622e+01	-5.225e+01	2.221e+02	3.012e+02
3.414776e+01	-5.520e+01	2.226e+02	3.012e+02
3.424927e+01	-5.243e+01	2.219e+02	3.005e+02
3.435083e+01	-5.497e+01	2.225e+02	3.013e+02
3.445239e+01	-5.275e+01	2.219e+02	2.995e+02
3.455396e+01	-5.501e+01	2.225e+02	3.014e+02
3.465787e+01	-5.287e+01	2.219e+02	2.981e+02
3.475708e+01	-5.557e+01	2.228e+02	3.007e+02
3.485864e+01	-5.331e+01	2.215e+02	2.982e+02
3.496017e+01	-5.582e+01	2.224e+02	3.002e+02
3.506189e+01	-5.305e+01	2.220e+02	2.983e+02
3.516333e+01	-5.519e+01	2.221e+02	3.003e+02
3.526489e+01	-5.282e+01	2.215e+02	2.973e+02
3.536642e+01	-5.548e+01	2.226e+02	2.995e+02
3.547586e+01	-5.579e+01	2.226e+02	2.997e+02
3.557739e+01	-5.265e+01	2.220e+02	2.978e+02
3.567896e+01	-5.505e+01	2.226e+02	3.004e+02
3.578055e+01	-5.236e+01	2.215e+02	2.977e+02
3.588201e+01	-5.472e+01	2.227e+02	3.006e+02
3.598360e+01	-5.263e+01	2.218e+02	2.979e+02
3.608514e+01	-5.529e+01	2.228e+02	2.999e+02
3.618673e+01	-5.437e+01	2.215e+02	2.970e+02
3.628826e+01	-5.563e+01	2.229e+02	3.008e+02
3.638982e+01	-5.444e+01	2.223e+02	2.975e+02
3.649142e+01	-5.543e+01	2.227e+02	2.998e+02
3.659295e+01	-5.507e+01	2.231e+02	2.984e+02
3.669448e+01	-5.526e+01	2.230e+02	3.009e+02
3.679607e+01	-5.516e+01	2.231e+02	2.987e+02
3.689764e+01	-5.534e+01	2.228e+02	2.999e+02
3.699920e+01	-5.442e+01	2.228e+02	2.997e+02
3.710079e+01	-5.529e+01	2.228e+02	2.999e+02
3.720235e+01	-5.505e+01	2.229e+02	2.997e+02
3.730392e+01	-5.531e+01	2.227e+02	3.000e+02
3.740545e+01	-5.530e+01	2.230e+02	2.999e+02
3.750703e+01	-5.524e+01	2.228e+02	2.992e+02
3.761473e+01	-5.537e+01	2.230e+02	2.996e+02
3.771016e+01	-5.554e+01	2.229e+02	2.997e+02
3.781169e+01	-5.520e+01	2.233e+02	2.991e+02
3.791328e+01	-5.521e+01	2.234e+02	2.988e+02
3.801481e+01	-5.504e+01	2.232e+02	2.981e+02
3.811638e+01	-5.525e+01	2.232e+02	2.983e+02
3.821794e+01	-5.514e+01	2.233e+02	2.982e+02
3.831950e+01	-5.503e+01	2.232e+02	2.988e+02
3.842110e+01	-5.563e+01	2.229e+02	2.989e+02
3.852309e+01	-5.573e+01	2.228e+02	2.989e+02
3.862419e+01	-5.507e+01	2.231e+02	2.981e+02
3.872575e+01	-5.535e+01	2.228e+02	2.988e+02
3.882735e+01	-5.546e+01	2.233e+02	2.991e+02
3.892885e+01	-5.551e+01	2.229e+02	2.990e+02
3.903044e+01	-5.501e+01	2.231e+02	2.988e+02
3.913220e+01	-5.507e+01	2.234e+02	2.988e+02
3.923382e+01	-5.497e+01	2.233e+02	2.986e+02
3.933532e+01	-5.494e+01	2.228e+02	2.988e+02
3.943691e+01	-5.554e+01	2.236e+02	2.990e+02
3.954089e+01	-5.532e+01	2.234e+02	2.987e+02
3.964007e+01	-5.563e+01	2.233e+02	2.991e+02
3.974163e+01	-5.601e+01	2.229e+02	2.990e+02
3.984329e+01	-5.552e+01	2.231e+02	2.991e+02
3.994476e+01	-5.466e+01	2.230e+02	2.994e+02
4.004632e+01	-5.545e+01	2.229e+02	2.988e+02
4.014785e+01	-5.281e+01	2.230e+02	2.997e+02
4.024941e+01	-5.562e+01	2.233e+02	2.997e+02
4.035101e+01	-5.331e+01	2.228e+02	2.997e+02
4.045251e+01	-5.573e+01	2.234e+02	2.991e+02
4.055413e+01	-5.319e+01	2.223e+02	2.986e+02
4.065606e+01	-5.628e+01	2.230e+02	2.994e+02
4.075720e+01	-5.326e+01	2.223e+02	2.973e+02
4.085879e+01	-5.577e+01	2.232e+02	2.997e+02
4.096032e+01	-5.292e+01	2.223e+02	2.972e+02
4.106204e+01	-5.562e+01	2.229e+02	2.997e+02
4.116351e+01	-5.284e+01	2.224e+02	2.979e+02
4.126501e+01	-5.560e+01	2.233e+02	2.997e+02
4.136657e+01	-5.552e+01	2.230e+02	2.995e+02
4.146813e+01	-5.294e+01	2.221e+02	2.971e+02
4.156970e+01	-5.557e+01	2.230e+02	2.996e+02
4.167126e+01	-5.310e+01	2.225e+02	2.973e+02
4.177380e+01	-5.566e+01	2.230e+02	3.002e+02
4.187438e+01	-5.310e+01	2.221e+02	2.972e+02
4.197595e+01	-5.526e+01	2.229e+02	2.998e+02
4.207754e+01	-5.316e+01	2.221e+02	2.979e+02
4.217913e+01	-5.537e+01	2.227e+02	2.997e+02
4.228066e+01	-5.325e+01	2.224e+02	2.977e+02
4.238209e+01	-5.564e+01	2.228e+02	3.000e+02
4.248387e+01	-5.462e+01	2.222e+02	2.971e+02
4.258525e+01	-5.513e+01	2.229e+02	3.004e+02
4.268678e+01	-5.471e+01	2.227e+02	2.972e+02
4.278834e+01	-5.514e+01	2.232e+02	3.001e+02
4.288993e+01	-5.521e+01	2.238e+02	2.972e+02
4.299146e+01	-5.595e+01	2.236e+02	2.997e+02
4.309303e+01	-5.546e+01	2.235e+02	2.987e+02
4.319459e+01	-5.559e+01	2.235e+02	2.994e+02
4.329612e+01	-5.581e+01	2.228e+02	2.991e+02
4.339775e+01	-5.587e+01	2.232e+02	2.997e+02
4.349928e+01	-5.575e+01	2.231e+02	2.991e+02
4.360084e+01	-5.477e+01	2.226e+02	2.998e+02
4.370240e+01	-5.565e+01	2.231e+02	2.998e+02
4.380400e+01	-5.548e+01	2.227e+02	2.995e+02
4.390553e+01	-5.529e+01	2.229e+02	2.996e+02
4.400719e+01	-5.534e+01	2.227e+02	2.999e+02
4.410879e+01	-5.568e+01	2.229e+02	2.999e+02
4.421035e+01	-5.542e+01	2.229e+02	3.001e+02
4.431188e+01	-5.549e+01	2.230e+02	2.999e+02
4.441344e+01	-5.579e+01	2.225e+02	2.997e+02
4.451516e+01	-5.568e+01	2.226e+02	2.994e+02
4.461660e+01	-5.591e+01	2.225e+02	2.990e+02
4.472594e+01	-5.502e+01	2.225e+02	2.995e+02
4.481966e+01	-5.545e+01	2.226e+02	2.996e+02
4.492126e+01	-5.562e+01	2.229e+02	2.997e+02
4.502297e+01	-5.581e+01	2.231e+02	2.993e+02
4.512438e+01	-5.558e+01	2.225e+02	2.996e+02
4.522594e+01	-5.543e+01	2.230e+02	2.995e+02
4.532754e+01	-5.570e+01	2.228e+02	3.001e+02
4.542910e+01	-5.609e+01	2.229e+02	2.989e+02
4.553063e+01	-5.577e+01	2.224e+02	2.992e+02
4.563206e+01	-5.551e+01	2.224e+02	3.001e+02
4.573365e+01	-5.518e+01	2.228e+02	2.996e+02
4.583524e+01	-5.593e+01	2.231e+02	2.997e+02
4.593677e+01	-5.590e+01	2.227e+02	3.001e+02
4.603943e+01	-5.576e+01	2.230e+02	2.997e+02
4.613993e+01	-5.562e+01	2.222e+02	3.001e+02
4.624146e+01	-5.552e+01	2.226e+02	2.999e+02
4.634302e+01	-5.587e+01	2.229e+02	2.998e+02
4.644465e+01	-5.375e+01	2.230e+02	2.993e+02
4.654615e+01	-5.606e+01	2.227e+02	2.995e+02
4.664774e+01	-5.309e+01	2.226e+02	3.000e+02
4.674927e+01	-5.560e+01	2.229e+02	3.003e+02
4.685084e+01	-5.310e+01	2.219e+02	2.996e+02
4.695240e+01	-5.606e+01	2.227e+02	2.998e+02
4.705396e+01	-5.331e+01	2.223e+02	2.986e+02
4.715552e+01	-5.586e+01	2.229e+02	2.999e+02
4.725699e+01	-5.338e+01	2.224e+02	2.979e+02
4.735861e+01	-5.358e+01	2.222e+02	2.971e+02
4.746017e+01	-5.515e+01	2.232e+02	2.998e+02
4.756171e+01	-5.332e+01	2.222e+02	2.976e+02
4.766339e+01	-5.555e+01	2.233e+02	2.992e+02
4.776541e+01	-5.361e+01	2.220e+02	2.972e+02
4.786639e+01	-5.570e+01	2.230e+02	2.998e+02
4.796798e+01	-5.341e+01	2.224e+02	2.975e+02
4.806952e+01	-5.598e+01	2.230e+02	3.002e+02
4.817105e+01	-5.288e+01	2.225e+02	2.978e+02
4.827276e+01	-5.646e+01	2.234e+02	3.001e+02
4.837423e+01	-5.330e+01	2.224e+02	2.971e+02
4.847577e+01	-5.602e+01	2.229e+02	2.999e+02
4.857736e+01	-5.359e+01	2.222e+02	2.970e+02
4.867889e+01	-5.591e+01	2.231e+02	3.002e+02
4.878046e+01	-5.319e+01	2.220e+02	2.971e+02
4.888206e+01	-5.540e+01	2.229e+02	2.999e+02
4.898369e+01	-5.407e+01	2.223e+02	2.977e+02
4.908522e+01	-5.542e+01	2.228e+02	2.992e+02
4.918678e+01	-5.553e+01	2.214e+02	2.968e+02
4.928834e+01	-5.610e+01	2.230e+02	2.997e+02
4.939000e+01	-5.577e+01	2.230e+02	2.970e+02
4.949147e+01	-5.574e+01	2.231e+02	2.996e+02
4.959303e+01	-5.553e+01	2.232e+02	2.978e+02
4.969462e+01	-5.602e+01	2.226e+02	2.990e+02
4.979615e+01	-5.593e+01	2.228e+02	2.988e+02
4.989778e+01	-5.568e+01	2.227e+02	2.998e+02
4.999928e+01	-5.599e+01	2.232e+02	3.000e+02
5.010084e+01	-5.607e+01	2.233e+02	2.994e+02
5.020244e+01	-5.570e+01	2.234e+02	3.001e+02
5.030397e+01	-5.592e+01	2.233e+02	2.998e+02
5.040553e+01	-5.554e+01	2.228e+02	2.995e+02
5.050698e+01	-5.569e+01	2.230e+02	2.997e+02
5.060851e+01	-5.565e+01	2.227e+02	2.999e+02
5.071010e+01	-5.579e+01	2.229e+02	3.005e+02
5.081166e+01	-5.548e+01	2.225e+02	3.004e+02
