Time	Gaze X	Gaze Y	Left Pupil	Right Pupil
26.359497	0.442024913	0.365226034	0.965713856	
26.379591	0.434977634	0.328887324	2.630074501	2.963186741
26.399569	0.45383896	0.283231712	2.723387718	2.89605546
26.419664	0.445090163	0.340835364	0.961738944	
26.439642	0.414106981	0.348771804	0.951598518	
26.459736	0.450568643	0.405844945	2.61161232	3.110238552
26.479715	0.344210092	0.241155066	2.576994896	3.315974236
26.499808	0.334887659	0.173624745	2.593090534	
26.519787	0.39824022	0.222941734	0.913128474	
26.539881	0.414534484	0.297088199	2.633324862	3.093067884
26.55986	0.428562758	0.292265388	2.660014391	2.969260693
26.579954	0.432190886	0.29922325	2.733073235	2.946770191
26.599932	0.465830419	0.350015208	2.674529076	3.16488719
26.620026	0.479078047	0.309866858	2.681057215	2.980576038
26.640005	0.482123126	0.300501112	2.620849133	2.882501602
26.660098	0.443194673	0.313081267	2.59761858	3.225506544
26.680077	0.410051708	0.25037886	2.767961979	3.054382563
26.700171				
26.72015	0.449875186	0.318010283	2.706250668	2.980440378
26.740243	0.459959677	0.357634355	2.702019453	2.99010253
26.760223	0.49200378	0.320861346	2.711206675	2.916484356
26.780316	0.488261593	0.317945521	2.673972845	2.827703238
26.800295	0.48933145	0.317572859	2.645913601	2.788181782
26.820388	0.482731625	0.321279976	2.628205538	2.852016687
26.840367	0.478005101	0.331858484	2.620606184	2.925282717
26.860461	0.469637289	0.334305907	2.622478485	2.978425741
26.88044	0.465330013	0.337904189	2.642224312	3.000787258
26.900533	0.470976579	0.345735536	2.641744137	2.97202611
26.920512	0.475619149	0.339355133	2.634226799	2.913901567
26.940606	0.479612863	0.334410749	2.65646553	2.883803368
26.960585	0.481803143	0.331231908	2.640775919	2.877470493
26.980679	0.479063335	0.325308134	2.648297071	2.896864176
27.000657	0.479503816	0.331138537	2.627925158	2.906856298
27.020751	0.478027918	0.326613907	2.637862921	2.914482594
27.040729	0.479096651	0.331983841	2.621103764	2.91968441
27.060823	0.4774494	0.32993204	2.639156103	2.929895639
27.080802	0.476205743	0.328590428	2.6461761	2.934826851
27.100896	0.475885659	0.327992882	2.652274847	2.938963175
27.120875	0.478056798	0.328108821	2.661073685	2.939126968
27.140968	0.476328483	0.331781308	2.668246031	2.95902276
27.160947	0.479006337	0.335486574	2.661488771	2.957320452
27.181041	0.480162344	0.337399658	2.663544655	2.951112986
27.20102	0.478689176	0.336464553	2.684332132	2.950165033
27.221113	0.477490151	0.331371174	2.684046507	2.951147079
27.241092	0.477006208	0.332711463	2.708343267	2.954055309
27.261186	0.47732932	0.336029285	2.714083672	2.910681248
27.281165	0.480374872	0.333903632	2.720696688	2.888936758
27.301258	0.480229106	0.327721368	2.704116583	2.876628876
27.321237	0.480093387	0.330119569	2.714990139	2.873559713
27.341331	0.479978793	0.330597437	2.715446949	2.860969067
27.36131	0.481332248	0.350780602	0.978196588	
27.381403				
27.401383	0.474841866	0.319680905	2.680842638	
27.421476	0.474073947	0.297944489	2.702186346	
27.441455	0.461148595	0.251404485	2.585078239	3.11687541
27.461548	0.451083275	0.217836685	2.568141937	3.227060318
27.481527	0.486544375	0.083650764	2.546537161	
27.501621	0.448039243	0.342022422	0.968718572	
27.5216	0.490415332	0.20168396	2.527195692	2.90092206
27.541694	0.499690934	0.189541231	2.53683424	2.817461491
27.561672	0.485434252	0.206987164	2.536531687	2.83821106
27.581766	0.482486906	0.206973616	2.543236494	2.853926182
27.601745	0.481336723	0.208599673	2.543686628	2.852842331
27.621839	0.496113952	0.195147527	2.539111614	2.800248384
27.641817	0.501875442	0.190108324	2.534687757	2.785840034
27.66191	0.486796314	0.203919376	2.529991865	2.821933031
27.68189	0.466636376	0.340543721	2.453134537	3.042283058
27.701983	0.41205137	0.455627764	2.561148643	
27.721962	0.402235728	0.573629703	2.662490845	
27.742055	0.405146253	0.616337212	2.699269533	
27.762034	0.400874073	0.628633328	2.7544415	
27.782128	0.397458168	0.632014139	2.750323772	
27.802106	0.396898114	0.632795886	2.742274046	
27.8222	0.397391097	0.630495054	2.726465702	
27.842179	0.397076252	0.628491443	2.718571901	
27.862273	0.395605922	0.627888619	2.715624809	
27.882252	0.396931655	0.627793132	2.704770565	
27.902345	0.397284656	0.626934328	2.701397657	
27.922324	0.397547264	0.625770156	2.701723099	
27.942417	0.406003851	0.6061382	2.722137451	
27.962396	0.479430096	0.453037375	2.919290304	2.887376785
27.98249	0.528084828	0.442646912	2.717706203	2.985902548
28.00247	0.556379199	0.372328322	2.739483356	3.020329237
28.022563	0.565292779	0.338521437	2.766951323	2.962911844
28.042542	0.600440925	0.326178704	2.994057894	2.958016157
28.062636	0.577785537	0.333262407	2.918848515	2.977865934
28.082614	0.569513621	0.329560319	2.779095173	2.871497869
28.102709	0.567448353	0.320030234	2.739672661	2.927949667
28.122687	0.559900378	0.32918112	2.694792032	2.973169804
28.142781	0.584808236	0.353351847	2.679866314	2.937534094
28.16276	0.685929552	0.228876051	2.982030869	2.948670387
28.182853	0.748306219	0.364716354	0.943236135	
28.202832	0	0	2.840732813	2.990350485
28.222926	0.717292578	0.21429716	2.917377949	3.201938629
28.242905				
28.262999	0.687971017	0.264340902	2.888809443	3.023404837
28.282977	0.665445221	0.300454207	2.809876442	2.994136333
28.303071	0.625280666	0.345866213	0.956999267	
28.32305	0.634854814	0.291044332	2.736401081	2.886179686
28.343143	0.618743393	0.306785143	2.742351294	2.94852519
28.363122	0.633597116	0.241538484	2.656276703	3.041351557
28.383216	0.613782568	0.230097115	2.5843606	2.961843967
28.403194	0.602344373	0.226804607	2.634797096	2.923995256
28.423289	0.597758544	0.237950749	2.64046216	2.981302738
28.443267	0.593896306	0.259495949	2.646050453	2.959582567
28.463361	0.586779442	0.314820281	2.646574497	3.121009827
28.48334	0.555664848	0.273374794	2.641637564	
28.503433	0.5749125	0.303637021	2.624869108	2.937538147
28.523413	0.575414962	0.293752692	2.614442587	2.859493017
28.543506	0.577506889	0.304934424	2.614391804	2.939588547
28.563485	0.58254326	0.301169377	2.660279989	2.978754044
28.583578	0.598396482	0.332141476	2.653050661	3.250991583
28.603558	0.601865462	0.348525636	2.645786047	3.277171612
28.623651	0.604682014	0.357437496	2.640744209	3.317994595
28.64363	0.595348944	0.322915248	2.635271549	3.101019859
28.663723	0.589772014	0.296362069	2.658373833	3.032829046
28.683702	0.553074949	0.260479415	2.634282589	
28.703796	0.58185425	0.285375545	2.62559104	2.926143646
28.723775	0.575796391	0.281209743	2.624456406	2.854501724
28.743869	0.576820413	0.27980333	2.646564484	2.848172903
28.763847	0.57773976	0.278482262	2.655718803	2.843572617
28.783942	0.584376458	0.272752902	2.661721945	2.921867371
28.80392	0.585121975	0.269244394	2.665472984	2.916726828
28.824013	0.586208035	0.267338946	2.671280384	2.91572547
28.843992	0.586415648	0.271962765	2.638293505	2.914859533
28.864086	0.586345796	0.273423675	2.629392385	2.895210505
28.884065	0.586139747	0.274775521	2.625128984	2.873029947
28.904158	0.586105703	0.275499196	2.62268877	2.864336967
28.924137	0.586106511	0.275699667	2.625682831	2.853332996
28.944231	0.581503972	0.281341212	2.636124372	2.909548283
28.964209	0.582394349	0.276489461	2.634458303	2.869761229
28.984304	0.579900826	0.279858763	2.62959981	2.907405615
29.004282	0.581231224	0.274522887	2.621801853	2.834965467
29.024376	0.577062341	0.267690207	2.612470388	2.810363293
29.044355	0.576040862	0.274229114	2.607479572	2.853272676
29.064449	0.574688563	0.278306473	2.601688147	2.86047101
29.084427	0.579592814	0.279806846	2.615927458	2.823845625
29.104521	0.58094225	0.281709178	2.610663176	2.812618017
29.1245	0.580857819	0.28173753	0.959130954	
29.144593	0.581405837	0.28175117	2.596112251	2.793623924
29.164572	0.58089234	0.274350906	2.595397711	2.792560101
29.184666	0.577287209	0.266685959	2.609062672	2.777744532
29.204645	0.576107101	0.263793548	2.604523897	2.755882978
29.224738	0.577995123	0.302490912	2.5953722	2.941748381
29.244717	0.580448122	0.322068166	2.5902946	3.012662411
29.264811	0.585254228	0.312355222	2.570579767	3.038189411
29.28479	0.598507094	0.295837709	2.578466892	3.006304979
29.304884	0.591252739	0.298392402	2.589239597	2.952765465
29.324862	0.60004027	0.244672479	2.598089933	3.003714561
29.344956	0.601996174	0.240140427	2.590712786	2.970294714
29.364934	0.611958038	0.256350581	2.59262228	2.953529835
29.385029	0.59114702	0.281829306	2.642332554	2.819420338
29.405007	0.582362368	0.402881278	0.982710043	
29.425101	0.537049682	0.355583475	2.610038519	
29.445079	0.510353003	0.421220964	2.642559528	3.109659433
29.465173	0.49130156	0.45447029	2.635823727	
29.485151	0.465740747	0.491884076	2.665133715	
29.505245	0.377325905	0.449308659	2.622843981	3.230069637
29.525224	0.353326959	0.541949954	2.627938747	3.231140375
29.545318	0.42068933	0.573425861	2.638081312	3.195974588
29.565297	0.40258572	0.53112494	2.654660463	
29.58539	0.432625642	0.521597333	2.716714382	
29.605369	0.437651531	0.519332898	2.680759668	
29.625463	0.44246372	0.519504921	2.692252398	
29.645442	0.442292758	0.507304716	2.780962944	
29.665536	0.412042343	0.521436555	2.702909946	3.35586977
29.685514	0.409448053	0.514741071	2.683526516	
29.705608	0.408290927	0.501230725	2.712040901	
29.725587	0.410598847	0.503298428	2.712259054	
29.745681	0.413443361	0.503656927	2.711670637	
29.765659	0.41449008	0.504416993	2.711063623	
29.785753	0.415826522	0.504495093	2.715887785	
29.805732	0.415310694	0.501562975	2.722814322	
29.825825	0.415558726	0.501302795	2.726948023	
29.845805	0.414533167	0.500701317	2.728688717	
29.865898	0.413796709	0.500479983	2.730431318	
29.885877	0.413593187	0.500673695	2.735695839	
29.90597	0.413458941	0.503577583	2.731584549	
29.925949	0.413212657	0.505053986	2.727045298	
29.946043	0.412833979	0.505887778	2.726037264	
29.966022	0.412437377	0.506709841	2.724905729	
29.986115	0.411955907	0.506873417	2.72384429	
30.006094	0.411961863	0.508348759	2.723048925	
30.026188	0.411446911	0.508853069	2.721629143	
30.046167	0.412601044	0.510501514	2.721068859	
30.06626	0.412248225	0.511728957	2.722258568	
30.086239	0.426721984	0.507716774	2.727297306	3.214760065
30.106333	0.439928673	0.496136082	2.733614445	2.975395679
30.126312	0.439499338	0.497349388	2.73499155	2.974286079
30.146405	0.439787043	0.50064895	2.734136581	
30.166385	0.441868656	0.500907592	2.741982937	
30.186478	0.480153053	0.540358085	2.74258256	3.109180689
30.206457	0.495783763	0.55649752	2.740713596	3.163779736
30.22655	0.501883071	0.563110072	2.741711378	3.191486835
30.246529	0.443299812	0.498782267	2.739895821	
30.266623	0.510483147	0.568116796	2.718887568	3.242660999
30.286602	0.446812663	0.501803506	2.72368741	
30.306696	0.513480609	0.569725412	2.707226038	3.260282278
30.326674	0.515265969	0.56961646	2.704928875	3.27269578
30.346768	0.516005634	0.569613923	2.703458548	3.276870012
30.366747	0.516132043	0.569455212	2.70352602	3.276825428
30.38684	0.516069679	0.569519742	2.702472687	3.274187326
30.406819	0.474279139	0.514466789	2.702055931	3.1800704
30.426913	0.499019031	0.538144286	2.704856396	3.234866381
30.446892	0.508203321	0.548055309	2.715909958	3.249961615
30.466986	0.466894167	0.489338959	2.720297098	
30.486964	0.466739661	0.489864783	2.724116802	
30.507058	0.466193232	0.491076955	2.7266078	
30.527037	0.465972608	0.492503957	2.726994991	
30.547131	0.465579203	0.493182769	2.733521223	
30.567109	0.465392696	0.494608548	2.740675211	
30.587203	0.465256849	0.494939001	2.745215178	
30.607182	0.46487113	0.495398514	2.746445656	
30.627275	0.464638949	0.499809621	2.749569654	
30.647254	0.464754275	0.501214669	2.755458355	
30.667348	0.464797491	0.502352449	2.758725166	
30.687327	0.464756831	0.503205292	2.760965109	
30.70742	0.464874691	0.503484581	2.763321161	
30.727399	0.465950308	0.503667202	2.759389162	
30.747493	0.465912701	0.504193522	2.759025097	
30.767472	0.465824809	0.504554446	2.756566286	
30.787566	0.46593821	0.505004296	2.756379604	
30.807544	0.465642933	0.504789264	2.747488499	
30.827638	0.467558708	0.504569396	2.745382786	
30.847617	0.469592703	0.50449878	2.73589921	
30.867711	0.468254538	0.50139029	2.741303921	
30.887689	0.46746721	0.499605191	2.741228819	
30.907783	0.466765578	0.498603354	2.739214897	
30.927762	0.466359161	0.498681748	2.741764307	
30.947855	0.465988717	0.498903261	2.745313168	
30.967834	0.468276058	0.500116712	2.749056816	
30.987928	0.469549945	0.500975495	2.753738165	
31.007907	0.470409859	0.501882571	2.759084225	
31.028001	0.472246689	0.50227897	2.769366026	
31.047979	0.47453054	0.503055349	2.772283316	
31.068073	0.475088831	0.504784722	2.771168947	
31.088052	0.474180785	0.505086808	2.768127441	
31.108145	0.474227986	0.5061923	2.76770401	
31.128124	0.474761231	0.507423896	2.765948296	
31.148218	0.475585336	0.509013164	2.76236558	
31.168196	0.476275745	0.510384196	2.759010792	
31.18829	0.475699704	0.510929104	2.75863409	
31.208269	0.475539943	0.511615122	2.75190258	
31.228363	0.47634527	0.512849622	2.747540951	
31.248342	0.476583436	0.514431679	2.742560625	
31.268436	0.476854603	0.515369318	2.740495682	
31.288414	0.477150395	0.515203412	2.743657112	
31.308508	0.477355885	0.514935801	2.746008873	
31.328487	0.476421824	0.511256621	2.782737494	
31.348581	0.476717591	0.510115701	2.811039209	
31.368559	0.476687984	0.509680552	2.81064558	
31.388653	0.4768937	0.508848653	2.807765245	
31.408631	0.471921914	0.50397327	2.828393221	
31.428726	0.469672984	0.50612218	2.820909262	
31.448705	0.472666307	0.507000034	2.810597181	
31.468798	0.474502474	0.507738779	2.803094864	
31.488777	0.475866032	0.507995157	2.796736479	
31.508871	0.476178866	0.508891732	2.792762995	
31.528849	0.475054692	0.508586549	2.790349007	
31.548943	0.47399471	0.509427009	2.782158852	
31.568922	0.47363292	0.509114468	2.778606415	
31.589016	0.470966394	0.507197686	2.790160894	
31.608994	0.469660285	0.504862047	2.781814814	
31.629088	0.468682395	0.501184803	2.772279978	
31.649066	0.486448365	0.4910852	2.785606861	
31.66916	0.476740536	0.497609981	2.755929708	
31.689139	0.47320677	0.497619241	2.743977308	
31.709233	0.472797391	0.495848791	2.744306564	
31.729212	0.472810251	0.49414666	2.737707615	
31.749306	0.472978972	0.493378104	2.73687458	
31.769284	0.472681304	0.493515228	2.731250286	
31.789378				
31.809357	0.472957496	0.492943077	2.730866909	
31.829451	0.472664713	0.492059356	2.732521296	
31.84943	0.473347667	0.489897785	2.728574514	
31.869523	0.473618985	0.488356741	2.734961987	
31.889502	0.474229642	0.48787857	2.736824989	
31.909595	0.474522399	0.487510564	2.740736961	
31.929575	0.474942834	0.487000923	2.747586727	
31.949667	0.474740592	0.486537673	2.75163579	
31.969647	0.474920159	0.486050233	2.757055998	
31.989741	0.474190551	0.484815825	2.760457993	
32.00972	0.473819853	0.484049906	2.765660763	
32.029813	0.474908047	0.488725014	2.761698961	
32.049791	0.474540256	0.489569221	2.753864765	
32.069885	0.486660054	0.507153185	2.753501654	3.021829367
32.089864	0.474165488	0.497534128	0.994385804	
32.109958	0.457545353	0.487476687	0.99011663	
32.129936	0.46198967	0.498557774	2.754194736	3.015678883
32.15003	0.463024689	0.497130682	2.753889322	
32.170009	0.462181636	0.497114524	2.741418123	
32.190103	0.461888664	0.496813932	2.746613741	
32.210082	0.458557866	0.495610613	2.748852015	
32.230176	0.456922752	0.493096495	2.756096363	
32.250154	0.453664311	0.485273598	2.780698061	
32.270248	0.453313603	0.487117207	2.767401695	
32.290227	0.452600375	0.487357089	2.76355958	
32.31032	0.45163061	0.486152176	2.764226198	
32.330299	0.451335378	0.486800318	2.759644985	
32.350393	0.450801969	0.486522754	2.757147312	
32.370371	0.450205196	0.485950828	2.761658669	
32.390466	0.450632323	0.487274862	2.757822037	
32.410445	0.450777939	0.488379289	2.754756689	
32.430538	0.459380575	0.456271754	2.810225725	3.028686047
32.450516	0.46410299	0.47239553	2.809943199	
32.470611	0.468755524	0.464230039	2.819906712	
32.490589	0.473137853	0.464361015	2.811999083	
32.510683	0.474873293	0.463998636	2.810311317	
32.530662	0.475066734	0.463991736	2.807911873	
32.550756	0.475406863	0.464556044	2.803421259	
32.570734	0.475416388	0.464946545	2.799641609	
32.590828	0.474721776	0.466539253	2.78781414	
32.610807	0.474953952	0.466841117	2.786558151	
32.630901	0.475045933	0.462910173	2.791862011	
32.650879	0.474982273	0.464074324	2.790235996	
32.670973	0.475254229	0.462586577	2.792589426	
32.690951	0.490333583	0.422042196	2.796071529	2.88871932
32.711046	0.513665925	0.467807325	2.794723272	3.081852674
32.731025	0.522499187	0.495209816	2.794165373	3.173622608
32.751119	0.503408465	0.446948302	2.794867992	
32.771097	0.503445057	0.446787412	2.794530392	
32.79119	0.503579627	0.446088592	2.796332121	
32.81117	0.503731436	0.445147993	2.800470114	
32.831263	0.50292652	0.444295844	2.804985523	
32.851242	0.50233935	0.444403307	2.810538054	
32.871335	0.484761955	0.484830577	2.812550306	3.240296125
32.891314	0.479006359	0.456227816	2.813168049	
32.911408	0.478814269	0.4558101	2.816350937	
32.931387	0.467646039	0.482263527	2.817844629	3.256757021
32.95148	0.459608765	0.482604089	2.816481113	3.263969421
32.971459	0.458113668	0.46535316	2.817871571	
32.991553	0.47272574	0.455872254	2.821617603	3.091590881
33.011532	0.479492821	0.442093383	2.821580648	3.006856918
33.031626	0.478478445	0.453252926	2.820934296	
33.051605	0.484397669	0.433794368	2.821038723	2.977844238
33.071698	0.481747196	0.452309539	2.817845821	
33.091677	0.482126904	0.452495448	2.815185308	
33.11177	0.482474184	0.452589919	2.813048363	
33.13175	0.482896842	0.452652482	2.812193632	
33.151843	0.481565396	0.453468309	2.796214581	
33.171822	0.481503171	0.454057188	2.790887594	
33.191915	0.482396207	0.453730928	2.797866821	
33.211894	0.482706565	0.453867989	2.799197197	
33.231988	0.482909148	0.453648128	2.799097776	
33.251967	0.48269525	0.45314767	2.796722412	
33.272061	0.482663542	0.452719798	2.797676563	
33.292039	0.482613098	0.452406577	2.798485994	
33.312133	0.482516179	0.452324718	2.798089266	
33.332112	0.482441715	0.452531413	2.797133446	
33.352206	0.489808261	0.418637348	2.798466682	2.783074617
33.372184	0.477298964	0.455385894	2.799532652	
33.392277	0.497708402	0.413844107	2.796775341	2.789330006
33.412257	0.500732468	0.412012746	2.798200846	2.771457911
33.432351	0.476716147	0.456465625	2.799154997	
33.452329	0.477083322	0.456798821	2.799196005	
33.472423	0.47747483	0.457508511	2.795390129	
33.492401	0.478001648	0.458291307	2.794213057	
33.512495	0.478087213	0.459794259	2.788656712	
33.532474	0.478102355	0.461104387	2.779349804	
33.552568	0.478228946	0.461232665	2.781100035	
33.572547	0.478541224	0.46095157	2.785247326	
33.592641	0.478772919	0.460068864	2.791521788	
33.612619	0.478820881	0.459864394	2.792529106	
33.632713	0.47867903	0.459729451	2.790803671	
33.652692	0.478665644	0.459451572	2.792712688	
33.672785	0.478306719	0.459386925	2.794904947	
33.692765	0.47810996	0.459460848	2.794695139	
33.712858	0.478123368	0.459353869	2.794556618	
33.732837	0.478040961	0.458963109	2.793509007	
33.75293	0.477231178	0.461545396	2.783497334	
33.772909	0.47716774	0.46100992	2.783479691	
33.793003	0.477275965	0.460433647	2.784885883	
33.812982	0.477418857	0.460249077	2.785505295	
33.833075	0.47746624	0.460134117	2.78807807	
33.853054	0.517687308	0.459256282	2.782692909	3.047822714
33.873148	0.510211678	0.443026684	2.781634092	
33.893127	0.523823875	0.488322755	2.779913425	3.153616667
33.91322	0.52584783	0.501065731	2.780365229	3.19141531
33.9332	0.51035623	0.442701899	2.781419277	
33.953293	0.512680157	0.442659248	2.792738676	
33.973272	0.51052092	0.443532424	2.779111385	
33.993365				
34.013344	0.565548692	0.417044581	3.01533246	
34.033438	0.495613032	0.486016804	2.861909628	3.082362175
34.053416	0.534834927	0.572204638	0.998768658	
34.07351	0.513758918	0.548120734	2.807100058	3.2738235
34.093489	0.471431958	0.496550587	2.787697554	
34.113583	0.468977493	0.499030541	2.776848793	
34.133561	0.483817468	0.489712171	2.818136692	
34.153655	0.472325448	0.49858051	2.772410154	
34.173634	0.467600092	0.501114608	2.758329153	
34.193728	0.46557873	0.501193593	2.754772425	
34.213707	0.465216264	0.500783772	2.753454685	
34.2338	0.465142783	0.500144141	2.751112938	
34.253779	0.465369948	0.500354351	2.748749256	
34.273873	0.465415571	0.500477426	2.748614311	
34.293852	0.465446332	0.500517285	2.74838233	
34.313946	0.465616817	0.500332508	2.750460863	
34.333924	0.465774787	0.500248682	2.752359629	
34.354018	0.465703351	0.500405671	2.751638174	
34.373997	0.465704686	0.500532058	2.752929449	
34.394091	0.46584137	0.501077173	2.752393246	
34.414069	0.466007034	0.501410318	2.752192497	
34.434163	0.494582374	0.561693311	2.754067898	3.099273682
34.454141	0.490870215	0.53867288	2.755450726	3.046666861
34.474235	0.465087795	0.503897798	2.754402399	
34.494215	0.465638158	0.503877463	2.755740643	
34.514308	0.469961705	0.465756248	2.746181011	3.037632704
34.534287	0.459029803	0.500609914	2.743750811	
34.55438	0.458232721	0.501265976	2.738471031	
34.574359	0.45793751	0.502062022	2.73718667	
34.594453	0.457805753	0.502700303	2.736279488	
34.614432	0.457836361	0.503341531	2.735593319	
34.634525	0.457751786	0.504152463	2.736338377	
34.654504	0.499226384	0.517015407	2.736946344	3.209650517
34.674598	0.47196106	0.496677977	2.738313913	
34.694577	0.470961944	0.497356486	2.744316578	
34.71467	0.468849282	0.500142472	2.755176306	
34.734649	0.467538075	0.500400193	2.760070801	
34.754743	0.463858855	0.501589879	2.755047083	
34.774722	0.462583547	0.499817707	2.764059305	
34.794815	0.46193272	0.499994637	2.771226168	
34.814795	0.462341962	0.500097096	2.780463696	
34.834888	0.462319184	0.500778623	2.783679962	
34.854866	0.462224546	0.501274541	2.784724474	
34.874961	0.462139414	0.502120856	2.784873009	
34.894939	0.4619872	0.503236333	2.78591156	
34.915033	0.461430338	0.502954859	2.783168077	
34.935012	0.461328839	0.504226449	2.788520813	
34.955105	0.461254308	0.505526205	2.797675371	
34.975084	0.461376083	0.506184576	2.800863504	
34.995178	0.461380941	0.506831354	2.800430536	
35.015157	0.461297901	0.507709414	2.802975178	
35.035251	0.461059717	0.508416311	2.804626942	
35.055229	0.460530481	0.509455936	2.802505732	
35.075323	0.460160335	0.510231633	2.80451417	
35.095302	0.460210603	0.510436025	2.80731082	
35.115396	0.460362571	0.510895792	2.809989452	
35.135374	0.460493985	0.51092817	2.809568644	
35.155468	0.460545596	0.511107161	2.80766654	
35.175447	0.460622323	0.510975063	2.804586411	
35.19554	0.461154213	0.510532814	2.805785179	
35.215519	0.461245854	0.509779866	2.807932138	
35.235613	0.461183737	0.509540665	2.803963661	
35.255592	0.461062433	0.507314238	2.797262192	
35.275686	0.4610377	0.507694545	2.799245358	
35.295664	0.460978861	0.507795023	2.801647663	
35.315758	0.460975471	0.50750534	2.801722765	
35.335737	0.460954493	0.507338612	2.800744772	
35.35583	0.460920654	0.507021346	2.801702976	
35.375809	0.460949312	0.506891382	2.801614285	
35.395903	0.460971763	0.506531722	2.802461624	
35.415882	0.460955857	0.506525463	2.802785397	
35.435976	0.461001783	0.506430746	2.805330992	
35.455954	0.460656621	0.50671112	2.806232452	
35.476047	0.470202261	0.498043613	2.789776564	3.293663979
35.496027	0.420061517	0.444802901	2.542731524	3.405890226
35.516121	0.420895665	0.462231158	0.976621437	
35.5361	0.336025405	0.289254224	2.654002666	3.544388771
35.556193	0.238533817	0.261867579	0.841411457	
35.576172	0.284531641	0.219116823	2.744042635	
35.596266				
35.616245	0.309446216	0.311683938	2.728001833	3.339473963
35.636338	0.257890524	0.165334952	2.906787634	2.500014782
35.656317	0.238272261	0.133808244	2.855847359	
35.676411	0.311349167	0.189717483	0.867421063	
35.69639				
35.716483	0.231228376	0.129300229	2.413755417	3.017972231
35.736462	0	0	2.243196964	3.109634399
35.756556	0.118307687	-0.161710754	2.171888113	
35.776535	0.114005451	-0.175646656	2.138685703	2.84534049
35.796629	0.189894272	0.010094891	2.638535976	
35.816608	0.260107418	0.005437217	0.778725417	
35.836701	0.350420357	0.277293522	0.914358747	
35.85668	0.294161789	0.244774935	2.798715353	3.36985302
35.876773	0.417423192	0.33544484	2.77383256	3.070920944
35.896752	0.485603575	0.4645659	2.716714859	3.081961155
35.916846	0.440992305	0.442351366	2.698092699	3.217935085
35.936825	0.448915418	0.454397769	2.754887819	3.259713411
35.956918	0.451928053	0.455049123	2.793844461	3.266950607
35.976897	0.452114338	0.460026999	2.790739536	3.264658928
35.996991	0.452346405	0.4614897	2.79227376	
36.016969	0.453337407	0.462916734	2.794219494	
36.037063	0.454125576	0.463880348	2.794359446	
36.057042	0.455896571	0.463765756	2.802858829	
36.077136	0.457034005	0.463464261	2.80482626	
36.097114	0.457633893	0.463537043	2.803833961	
36.117208				
36.137186				
36.157281				
36.17726				
36.197353	0.459360465	0.464935817	2.791249275	
36.217332	0.459906016	0.464049477	2.784882069	
36.237426	0.460235429	0.463804131	2.778554201	
36.257404	0.460292916	0.463902938	2.771973848	
36.277499	0.460362999	0.464748434	2.76469326	
36.297477	0.467457896	0.382396324	2.681855917	3.21380496
36.317571	0.430939597	0.368083178	2.713125706	
36.33755	0.448763167	0.365799805	2.605146646	3.110427141
36.357644				
36.377622	0.378930969	0.235411557	2.616821766	3.14844656
36.397716	0.198628407	0.317391283	0.819506263	
36.417694	0.252777576	0.357664595	2.305927992	3.219993353
36.437789	0.142578316	-0.153071437	2.29374361	
36.457767	0.171075045	-0.0687464	2.598713875	3.359434605
36.477861	0.183660579	0.019830748	2.674935579	
36.49784	0.222098264	0.231898438	2.72106719	3.326289177
36.517934	0.242499838	0.248161147	2.743033409	3.300498962
36.537912	0.252279355	0.257842433	2.749390602	3.278030634
36.558006	0.257037049	0.262064281	2.763379097	3.283194065
36.577984	0.259827025	0.264071047	2.77524519	3.28719306
36.598078	0.261648013	0.264719746	2.785507917	3.297324419
36.618057	0.262348966	0.264828241	2.802921772	3.300659657
36.638151	0.262636258	0.264263758	2.818870544	3.302308798
36.65813	0.237053716	0.163406734	2.831822872	
36.678224	0.264512524	0.265885055	2.852506399	3.303164959
36.698203	0.241429439	0.167554168	2.868811846	
36.718296	0.26549495	0.266769472	2.880088091	3.28534174
36.738275	0.181409522	-0.03507997	3.078826427	
36.758368	0.288710274	0.364446314	2.858312607	3.28303957
36.778347	0.152097879	-0.146537346	2.901076794	
36.798441	0.288701251	0.367798963	2.979310513	3.155129671
36.81842	0.144669301	-0.189719632	3.036111593	
36.838514	0.289142026	0.3682837	2.975586414	3.136123657
36.858492	0.289468608	0.367038995	3.028116465	3.153533459
36.878586	0.289687701	0.363967869	3.058207512	3.18710041
36.898564	0.289744091	0.36205996	2.996089458	3.209468126
36.918658	0.256465152	0.103422472	2.831933022	
36.938637	0.364491109	0.385880283	0.941134851	
36.958731	0.393434266	0.255666272	2.847796679	3.056486607
36.97871	0.430663539	0.219599611	2.735287666	2.934870243
36.998803	0.501274767	0.323310979	0.974636485	
37.018783	0.491864666	0.258225925	2.78804636	2.963302135
37.038876	0.507795144	0.270451827	2.817019463	2.958680868
37.058855	0.513846402	0.282246638	2.839727402	2.936007023
37.078949	0.515156787	0.290423901	2.841796875	2.931586504
37.098927	0.516701956	0.284033887	2.846755743	2.932738781
37.119021	0.520055822	0.285341971	2.8441329	2.966417074
37.139	0.52424666	0.312407434	0.974397806	
37.159094	0.515540024	0.288397771	2.788795471	2.985993624
37.179073	0.516966761	0.281756648	2.785925627	2.965523243
37.199166	0.515259071	0.2791325	2.759489536	2.948537111
37.219145	0.509711698	0.263053312	2.822783232	2.826225519
37.239238	0.533520084	0.203699347	2.727537632	2.871970654
37.259217	0.571109371	0.193109849	2.798144102	3.087454557
37.279312	0.632702285	0.19133107	3.004070282	3.103019714
